ans,circle_r,circle_g,circle_b,bg_r,bg_g,bg_b
3,0.031403153244497495,0.025194535562849247,0.00794050284606707,0.31539052277217616,0.31539052277217616,0.31539052277217616
0,0.6481005979482917,0.2373965616064877,0.0871122313431011,0.5918280501098032,0.5918280501098032,0.5918280501098032
3,0.015214057392466396,0.010303915692743066,0.0010026593165350383,0.18917390216083374,0.18917390216083374,0.18917390216083374
1,0.5766200568535188,0.49885362432332714,0.3285758562335591,0.6579872736921389,0.6579872736921389,0.6579872736921389
3,0.0059408562190810255,0.001869400040170766,0.0005325363443140429,0.7352934413425269,0.7352934413425269,0.7352934413425269
3,0.2851986741630569,0.10368384986923039,0.0002805493765512745,0.5313592401573367,0.5313592401573367,0.5313592401573367
3,0.46982300763461066,0.4800676524816775,0.20095970240485272,0.5908072062377482,0.5908072062377482,0.5908072062377482
0,0.4114627550504468,0.3112658983927686,0.1996524500729635,0.3085205674810647,0.3085205674810647,0.3085205674810647
0,0.767679469906544,0.3532614452586444,0.151542984599057,0.8526768056079109,0.8526768056079109,0.8526768056079109
1,0.6063863732482011,0.433724859157526,0.2769097397937696,0.8562530693923649,0.8562530693923649,0.8562530693923649
3,0.7523533824745585,0.7036646968043943,0.2770423776572628,0.7627942142621796,0.7627942142621796,0.7627942142621796
1,0.35395512532996487,0.2691649958442002,0.007121108593951521,0.4553025235281304,0.4553025235281304,0.4553025235281304
3,0.538501228826929,0.4892592969951503,0.3371208758637755,0.7491093340010656,0.7491093340010656,0.7491093340010656
3,0.8388211729727956,0.6997023848261779,0.3256904775882325,0.6615659274633997,0.6615659274633997,0.6615659274633997
1,0.5169517059788925,0.39491135716202624,0.31747098655626393,0.9318575525776447,0.9318575525776447,0.9318575525776447
1,0.43257240358381477,0.36059697175018607,0.30821269850585015,0.4521731239588036,0.4521731239588036,0.4521731239588036
3,0.497749511901865,0.45695556533612763,0.20995664423164342,0.44635037029901226,0.44635037029901226,0.44635037029901226
1,0.3765127134426509,0.15774465001821766,0.006890203746847792,0.779385744312586,0.779385744312586,0.779385744312586
3,0.9977678102865691,0.9128422709189807,0.6364755452599502,0.5167340542299015,0.5167340542299015,0.5167340542299015
3,0.8177613865288261,0.7396559001660075,0.6051723511226743,0.6550317207632352,0.6550317207632352,0.6550317207632352
0,0.823970613752573,0.4435773479206449,0.11821904548699322,0.08978855909668448,0.08978855909668448,0.08978855909668448
1,0.15832530119123955,0.10002039867961336,0.036295803583804964,0.41292798027802324,0.41292798027802324,0.41292798027802324
3,0.6529975452311609,0.609691957304518,0.49631543227358765,0.6836655238650247,0.6836655238650247,0.6836655238650247
0,0.8138493596540387,0.5405260659652322,0.3194272724324981,0.64358296843453,0.64358296843453,0.64358296843453
3,0.3862106758037893,0.3156190281626175,0.21629760306043366,0.04402236845642871,0.04402236845642871,0.04402236845642871
3,0.9586492150467447,0.874217635231463,0.0400364477855352,0.9047886389178501,0.9047886389178501,0.9047886389178501
3,0.07081905433708635,0.03173635129020634,0.007663842006050132,0.8196717378274049,0.8196717378274049,0.8196717378274049
3,0.3761948163460538,0.2885028013951744,0.11787401066337798,0.07006129920809634,0.07006129920809634,0.07006129920809634
3,0.42263721853264624,0.3926252578743573,0.15199311102862895,0.933876988549485,0.933876988549485,0.933876988549485
3,0.036339191336924315,0.021264127968165746,0.010003227640045862,0.5356221866195526,0.5356221866195526,0.5356221866195526
0,0.9520011109210281,0.4851734454449798,0.3373810813133102,0.7585902893075446,0.7585902893075446,0.7585902893075446
3,0.5091586840585945,0.5287694116793357,0.14154302663958201,0.18809618779817971,0.18809618779817971,0.18809618779817971
2,0.4377241237016878,0.28402240127349887,0.05105184871005198,0.48157768377883103,0.48157768377883103,0.48157768377883103
3,0.03489749811467158,0.028705757532075063,0.01165478074617577,0.7916269707129796,0.7916269707129796,0.7916269707129796
1,0.364083362005323,0.25695340913317904,0.03899930519464574,0.6010111251355155,0.6010111251355155,0.6010111251355155
3,0.2975973294198283,0.2699834787274326,0.04482632228126053,0.5053475659729013,0.5053475659729013,0.5053475659729013
0,0.7994454327242293,0.6295568901946907,0.5240549407308436,0.8073610388057872,0.8073610388057872,0.8073610388057872
1,0.1762737540179028,0.13525883627801918,0.1212234460020999,0.0938844121444179,0.0938844121444179,0.0938844121444179
3,0.5165478205012629,0.49529612671287604,0.1836679067760514,0.8914770574119829,0.8914770574119829,0.8914770574119829
3,0.5875629310725894,0.5298722705298692,0.33073982731752405,0.5118286531121652,0.5118286531121652,0.5118286531121652
3,0.36837574255042693,0.3479844505958354,0.2035637049081215,0.45555451049514606,0.45555451049514606,0.45555451049514606
3,0.9250767410898685,0.6565462596683088,0.2172086347801008,0.4486318661553256,0.4486318661553256,0.4486318661553256
3,0.2552831679708276,0.25463917964404736,0.11884716839740887,0.23001771343797528,0.23001771343797528,0.23001771343797528
3,0.7807275246134032,0.7165992441708237,0.23708232414697705,0.162930555313045,0.162930555313045,0.162930555313045
0,0.52534276726502,0.3951570544482594,0.18142918145722822,0.06679058118644854,0.06679058118644854,0.06679058118644854
3,0.8753235025134545,0.6915994674650311,0.3376440703191905,0.40383058432490815,0.40383058432490815,0.40383058432490815
3,0.27833866279417496,0.21532565115889363,0.1665474967849118,0.13290413579203963,0.13290413579203963,0.13290413579203963
3,0.9707668460232983,0.9956852960108814,0.2425942874616055,0.6984534883613073,0.6984534883613073,0.6984534883613073
1,0.19764968964402696,0.1385778638222945,0.11628763883771848,0.6963554103014442,0.6963554103014442,0.6963554103014442
0,0.7763418557228491,0.2466663795592862,0.013670595379788444,0.6367761529499035,0.6367761529499035,0.6367761529499035
3,0.6070997635614971,0.5800793116143734,0.11986775687837026,0.4234292148689741,0.4234292148689741,0.4234292148689741
3,0.8148650574501402,0.8032611425090103,0.5453989737728914,0.5146558775574323,0.5146558775574323,0.5146558775574323
0,0.7928252758383937,0.47344304134858617,0.07692541546602547,0.8190681611685274,0.8190681611685274,0.8190681611685274
0,0.22895804082367088,0.14436467659340563,0.07582897278797947,0.04009230641875361,0.04009230641875361,0.04009230641875361
3,0.9716523339446741,0.7677961718001448,0.6885164092297112,0.005817998947391323,0.005817998947391323,0.005817998947391323
3,0.4650927145287542,0.42233418160407926,0.06261120621508122,0.2653987135847026,0.2653987135847026,0.2653987135847026
3,0.23825556740004183,0.2306370977641535,0.13269054334000008,0.702944300972451,0.702944300972451,0.702944300972451
3,0.9241318213138304,0.7848568816618011,0.5887764326178113,0.3416115837745204,0.3416115837745204,0.3416115837745204
3,0.8424958401496394,0.8329016604885704,0.6824636161104782,0.7684405745636907,0.7684405745636907,0.7684405745636907
1,0.471987973435926,0.23292643360048723,0.12106610056592339,0.737662675243285,0.737662675243285,0.737662675243285
3,0.7669092523211741,0.7313276959888644,0.6796192485992776,0.960430117929296,0.960430117929296,0.960430117929296
0,0.557067400727561,0.3182402759823765,0.17104386462922389,0.004310126999333752,0.004310126999333752,0.004310126999333752
3,0.5174040737251607,0.490252433575131,0.10530535750510739,0.5142681243474051,0.5142681243474051,0.5142681243474051
3,0.6592854059956104,0.6237948196160374,0.0911715259992469,0.4414719133910574,0.4414719133910574,0.4414719133910574
3,0.04162869774380251,0.017268369765091905,0.001591822788691189,0.34823628107291216,0.34823628107291216,0.34823628107291216
0,0.563144357371452,0.3964228683772767,0.3013892637326321,0.4832405486263932,0.4832405486263932,0.4832405486263932
3,0.5550450204980197,0.5319862122916068,0.395448376353992,0.2245331150879899,0.2245331150879899,0.2245331150879899
1,0.5503011031035663,0.29377027252652077,0.1266077424331004,0.8549362502646317,0.8549362502646317,0.8549362502646317
0,0.8232180931664688,0.28088725722351476,0.014139256361825912,0.7764452739303973,0.7764452739303973,0.7764452739303973
3,0.9522263572331783,0.9675265911837012,0.4243640071720965,0.44140250786707347,0.44140250786707347,0.44140250786707347
0,0.7419650911971138,0.42813620806890146,0.20604881897966676,0.7990930543821045,0.7990930543821045,0.7990930543821045
3,0.991119358229808,0.7936357101220561,0.2472165841447718,0.3073065576490108,0.3073065576490108,0.3073065576490108
3,0.6209150048962357,0.6226000989498456,0.3252249188554052,0.42822844052367215,0.42822844052367215,0.42822844052367215
3,0.08010219216481251,0.06201278061189841,0.048800782049592144,0.5190567925090166,0.5190567925090166,0.5190567925090166
3,0.13391918601362296,0.1393313277030066,0.0016001088813167531,0.4142640866281747,0.4142640866281747,0.4142640866281747
0,0.43098952175099836,0.19318949491829684,0.09653888565161135,0.005975313421229256,0.005975313421229256,0.005975313421229256
3,0.31826932011259046,0.3167836399121175,0.17777336191856313,0.2460384626548282,0.2460384626548282,0.2460384626548282
3,0.33679529066963876,0.3234123014339705,0.07167948610298958,0.8621235053413211,0.8621235053413211,0.8621235053413211
0,0.7591134895510858,0.4269871379138349,0.11414047344556909,0.17714024133178718,0.17714024133178718,0.17714024133178718
3,0.8064732302157487,0.7592315212119789,0.5662068084475836,0.6229480928950453,0.6229480928950453,0.6229480928950453
3,0.803145015896762,0.7347342275355769,0.548977743490285,0.4983721594311339,0.4983721594311339,0.4983721594311339
0,0.31725750898330607,0.21354050048151593,0.11210088065674093,0.21657426031723137,0.21657426031723137,0.21657426031723137
0,0.7122649927988203,0.6154674202504321,0.50367511468315,0.7037007736291383,0.7037007736291383,0.7037007736291383
3,0.8108619676663289,0.5485104113858303,0.4376638514313392,0.23529200826945185,0.23529200826945185,0.23529200826945185
0,0.6298216516234106,0.33592846114044955,0.07827276073820782,0.659241076974431,0.659241076974431,0.659241076974431
0,0.6589634198414192,0.2918724507652905,0.11762887711550683,0.1428233605416025,0.1428233605416025,0.1428233605416025
3,0.6904727505380048,0.6582193778245796,0.5133741622928468,0.5590008373936712,0.5590008373936712,0.5590008373936712
0,0.3689859701658966,0.17141844928793726,0.007539100195850955,0.0020613637151096764,0.0020613637151096764,0.0020613637151096764
1,0.18291260895373573,0.13622492325210647,0.11605924531782229,0.5723420334563544,0.5723420334563544,0.5723420334563544
3,0.4761962029018061,0.3871691570871098,0.25168074610163527,0.10919046947726474,0.10919046947726474,0.10919046947726474
3,0.5148705420320521,0.4550993441472505,0.41025550176339887,0.032674315151573596,0.032674315151573596,0.032674315151573596
3,0.372538119409613,0.36940439442007844,0.15550674732211955,0.8073429253632977,0.8073429253632977,0.8073429253632977
3,0.3951569508747915,0.39317170298797943,0.15594502917338368,0.6415698254485763,0.6415698254485763,0.6415698254485763
3,0.7259040336344892,0.6442051644206382,0.3148228384217339,0.11356863171614207,0.11356863171614207,0.11356863171614207
3,0.6533437410852334,0.5116980663468293,0.09896142967486138,0.7835015119680911,0.7835015119680911,0.7835015119680911
0,0.8617037057868223,0.5387531485634452,0.29776235199481743,0.2909402474473263,0.2909402474473263,0.2909402474473263
3,0.9871384675899784,0.9029572639529939,0.7034485073729275,0.7655538412829078,0.7655538412829078,0.7655538412829078
3,0.8333042694016914,0.6619458168729616,0.0372350649361155,0.31529319208500484,0.31529319208500484,0.31529319208500484
1,0.6214550254081455,0.5362525822078664,0.3911292087876351,0.8390792488620311,0.8390792488620311,0.8390792488620311
3,0.013568001962716458,0.009044039319366854,5.463009762219312e-05,0.5188388443106913,0.5188388443106913,0.5188388443106913
3,0.6227241143089025,0.6353303495963399,0.1303308987053595,0.1658912892073967,0.1658912892073967,0.1658912892073967
0,0.8392843294450304,0.6879752795311002,0.4610054860007535,0.7917636623741541,0.7917636623741541,0.7917636623741541
